firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Sun BB"	GCST90240937	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA topoisomerase 2-binding protein 1 levels (TOPBP1.9947.22.3)"	"DNA topoisomerase 2-binding protein 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240937"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240938	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-(apurinic or apyrimidinic site) lyase levels (APEX1.9849.13.3)"	"DNA-(apurinic or apyrimidinic site) lyase measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240938"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240939	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-3-methyladenine glycosylase levels (MPG.12438.127.3)"	"DNA-3-methyladenine glycosylase measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240939"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240940	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-binding protein inhibitor ID-1 levels (ID1.9436.2.3)"	"DNA-binding protein inhibitor ID-1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240940"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240941	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-binding protein inhibitor ID-2 levels (ID2.9426.73.3)"	"DNA-binding protein inhibitor ID-2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240941"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240942	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-binding protein SATB1 levels (SATB1.13511.29.3)"	"DNA-binding protein SATB1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240942"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240943	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-binding protein SATB2 levels (SATB2.10081.17.3)"	"DNA-binding protein SATB2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240943"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240944	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-directed DNA/RNA polymerase mu levels (POLM.12851.5.3)"	"DNA-directed DNA/RNA polymerase mu measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240944"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240945	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA-directed RNA polymerases I and III subunit RPAC1 levels (POLR1C.12939.1.3)"	"DNA-directed RNA polymerases I and III subunit RPAC1 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240945"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240946	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA/RNA-binding protein KIN17 levels (KIN.14643.27.3)"	"DNA/RNA-binding protein KIN17 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240946"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240947	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DNA/RNA-binding protein KIN17 levels (KIN.13476.16.3)"	"DNA/RNA-binding protein KIN17 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240947"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240948	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily A member 4 levels (DNAJA4.9744.139.3)"	"DnaJ homolog subfamily A member 4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240948"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240949	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 1 levels (DNAJB1.3852.19.2)"	"DNAj homolog subfamily b member 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240949"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240950	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 11 levels (DNAJB11.7110.2.3)"	"DnaJ homolog subfamily B member 11 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240950"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240951	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 12 levels (DNAJB12.8006.12.3)"	"DnaJ homolog subfamily B member 12 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240951"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240952	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 14 levels (DNAJB14.8053.16.3)"	"DnaJ homolog subfamily B member 14 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240952"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240953	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 14 levels (DNAJB14.8037.53.3)"	"DnaJ homolog subfamily B member 14 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240953"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240954	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 2 levels (DNAJB2.11438.6.3)"	"DnaJ homolog subfamily B member 2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240954"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240955	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily B member 9 levels (DNAJB9.11214.40.3)"	"DnaJ homolog subfamily B member 9 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240955"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240956	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily C member 10 levels (DNAJC10.8297.8.3)"	"DnaJ homolog subfamily C member 10 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240956"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240957	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily C member 15 levels (DNAJC15.7197.2.3)"	"DnaJ homolog subfamily C member 15 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240957"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240958	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"DnaJ homolog subfamily C member 17 levels (DNAJC17.14655.1.3)"	"DnaJ homolog subfamily C member 17 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240958"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240579	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 2 levels (CHST2.4428.1.2)"	"carbohydrate sulfotransferase 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240579"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240580	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 3 levels (CHST3.7189.55.3)"	"carbohydrate sulfotransferase 3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240580"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240581	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 5 levels (CHST5.7020.13.3)"	"carbohydrate sulfotransferase 5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240581"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240582	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 6 levels (CHST6.4429.51.2)"	"carbohydrate sulfotransferase 6 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240582"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240583	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 9 levels (CHST9.11646.4.3)"	"carbohydrate sulfotransferase 9 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240583"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240584	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 1 levels (CA1.4969.2.1)"	"carbonic anhydrase 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240584"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240585	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 2 levels (CA2.4970.55.1)"	"carbonic anhydrase 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240585"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240586	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 3 levels (CA3.3799.11.2)"	"carbonic anhydrase 3 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240586"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240587	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 4 levels (CA4.3177.49.2)"	"carbonic anhydrase 4 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240587"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240588	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 5A, mitochondrial levels (CA5A.8791.151.3)"	"carbonic anhydrase 5A, mitochondrial measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240588"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240589	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 6 levels (CA6.3352.80.3)"	"carbonic anhydrase 6 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240589"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240590	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase 9 levels (CA9.3798.71.1)"	"carbonic anhydrase 9 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240590"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240591	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase-related protein 10 levels (CA10.13666.222.3)"	"carbonic anhydrase-related protein 10 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240591"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240592	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonic anhydrase-related protein 10 levels (CA10.3289.19.2)"	"carbonic anhydrase-related protein 10 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240592"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240593	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonyl reductase [NADPH] 1 levels (CBR1.12381.26.3)"	"carbonyl reductase [NADPH] 1 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240593"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240594	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbonyl reductase [NADPH] 3 levels (CBR3.14091.42.3)"	"carbonyl reductase [NADPH] 3 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240594"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240595	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carboxypeptidase A2 levels (CPA2.9276.7.3)"	"carboxypeptidase A2 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240595"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240596	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carboxypeptidase A4 levels (CPA4.9267.2.3)"	"carboxypeptidase A4 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240596"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240597	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carboxypeptidase B levels (CPB1.6356.3.3)"	"carboxypeptidase B measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240597"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240598	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carboxypeptidase M levels (CPM.7768.10.3)"	"carboxypeptidase M measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240598"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240599	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carboxypeptidase Z levels (CPZ.6493.9.3)"	"carboxypeptidase Z measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240599"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240600	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carcinoembryonic antigen-related cell adhesion molecule 1 levels (CEACAM1.8031.11.3)"	"carcinoembryonic antigen-related cell adhesion molecule 1 measurement"	-	"3301 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240600"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240601	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carcinoembryonic antigen-related cell adhesion molecule 21 levels (CEACAM21.7204.1.3)"	"carcinoembryonic antigen-related cell adhesion molecule 21 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240601"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240602	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carcinoembryonic antigen-related cell adhesion molecule 4 levels (CEACAM4.10910.6.3)"	"carcinoembryonic antigen-related cell adhesion molecule 4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240602"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240603	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cardiotrophin-1 levels (CTF1.13732.79.3)"	"cardiotrophin-1 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240603"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
